customer_id,customer_type,method,rank,product_id,product_name,producer_id,score,reason_codes,reason_text
C000068,family,frequency_recency,3,P000119,Blackcurrant Punnets,PR000002,0.495928,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000069,young_professional,frequency_recency,1,P000097,Aged Farmhouse Cheddar,PR000004,0.7386,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000069,young_professional,frequency_recency,2,P000114,Chestnut Mushrooms,PR000009,0.707928,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000069,young_professional,frequency_recency,3,P000090,Vine-Ripened Salad Tomatoes,PR000009,0.650569,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000071,restaurant,frequency_recency,1,P000121,Kefir Drinking Yoghurt,PR000004,0.832251,frequently_ordered_by_customer|ordered_recently|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, ordered recently by this customer, common for this customer segment, currently in season."
C000071,restaurant,frequency_recency,2,P000097,Aged Farmhouse Cheddar,PR000004,0.609705,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000071,restaurant,frequency_recency,3,P000118,New Season Broad Beans,PR000013,0.606039,frequently_ordered_by_customer|common_for_customer_type,"Recommended because it is ordered repeatedly by this customer, common for this customer segment."
C000072,community_group,frequency_recency,1,P000104,Morning Breakfast Buns,PR000011,0.791924,frequently_ordered_by_customer|ordered_recently|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, ordered recently by this customer, common for this customer segment, currently in season."
C000072,community_group,frequency_recency,2,P000138,Romanesco Cauliflower,PR000009,0.534226,frequently_ordered_by_customer|ordered_recently|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, ordered recently by this customer, common for this customer segment, currently in season."
C000072,community_group,frequency_recency,3,P000139,Farmhouse Halloumi,PR000010,0.458438,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000074,family,frequency_recency,1,P000140,Apple and Oat Traybake,PR000011,0.78176,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000074,family,frequency_recency,2,P000103,Soft Goat Cheese,PR000010,0.765093,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000074,family,frequency_recency,3,P000110,Stoneground Flatbreads,PR000005,0.659537,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000075,community_group,frequency_recency,1,P000084,Heritage Rainbow Carrots,PR000003,0.738421,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000075,community_group,frequency_recency,2,P000095,Midsummer Strawberries,PR000002,0.617328,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000075,community_group,frequency_recency,3,P000124,Early Season Pea Shoots,PR000007,0.606901,frequently_ordered_by_customer,Recommended because it is ordered repeatedly by this customer.
C000076,restaurant,frequency_recency,1,P000097,Aged Farmhouse Cheddar,PR000004,0.703096,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000076,restaurant,frequency_recency,2,P000138,Romanesco Cauliflower,PR000009,0.645066,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000076,restaurant,frequency_recency,3,P000128,Multiseed Bagels,PR000011,0.609244,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000077,community_group,frequency_recency,1,P000133,Buttermilk,PR000004,0.699791,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000077,community_group,frequency_recency,2,P000107,Victoria Plums,PR000002,0.515586,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000077,community_group,frequency_recency,3,P000134,Olive and Herb Ciabatta,PR000005,0.448197,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000078,family,frequency_recency,1,P000135,Spiced Pumpkin Preserve,PR000006,0.723093,frequently_ordered_by_customer|seasonally_available,"Recommended because it is ordered repeatedly by this customer, currently in season."
C000078,family,frequency_recency,2,P000110,Stoneground Flatbreads,PR000005,0.516737,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000078,family,frequency_recency,3,P000137,Red Gooseberries,PR000008,0.468978,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000079,young_professional,frequency_recency,1,P000097,Aged Farmhouse Cheddar,PR000004,0.829999,frequently_ordered_by_customer|ordered_recently|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, ordered recently by this customer, common for this customer segment, currently in season."
C000079,young_professional,frequency_recency,2,P000140,Apple and Oat Traybake,PR000011,0.716732,frequently_ordered_by_customer|ordered_recently|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, ordered recently by this customer, common for this customer segment, currently in season."
C000079,young_professional,frequency_recency,3,P000139,Farmhouse Halloumi,PR000010,0.662117,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000080,community_group,frequency_recency,1,P000138,Romanesco Cauliflower,PR000009,0.740601,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000080,community_group,frequency_recency,2,P000133,Buttermilk,PR000004,0.709294,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000080,community_group,frequency_recency,3,P000131,Damson Plums,PR000002,0.699736,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000082,community_group,frequency_recency,1,P000108,Baby Spinach Leaves,PR000003,0.710351,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000082,community_group,frequency_recency,2,P000111,Pear and Ginger Preserve,PR000006,0.709049,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
C000082,community_group,frequency_recency,3,P000086,Slow-Fermented Sourdough Loaf,PR000005,0.560642,frequently_ordered_by_customer|common_for_customer_type|seasonally_available,"Recommended because it is ordered repeatedly by this customer, common for this customer segment, currently in season."
